,timestamp,close,volume,trade_count,vwap,SMA_20,EMA_20,RSI,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,Volume_Change,Volume_MA_10,day_of_week,month,Close_Lag_1,Close_Lag_2,Close_Lag_3,Return
70,2016-04-14,208.01,66100211.0,263287.0,208.090061,205.13250499999998,204.59942594425002,62.602920928926935,1.9591429188187703,2.0763126539940444,207.98848858081905,202.2765214191809,5.711967161638142,-0.3297560571303162,97934539.5,14,4,208.0008,205.92,204.0201,4.423059911307092e-05
71,2016-04-15,207.78,81571942.0,250756.0,207.81278,205.290005,204.90233775908334,61.99473366016372,1.9811334154389613,2.057276806283028,208.3573753581257,202.22263464187432,6.134740716251372,0.23406477477053733,93959016.0,15,4,208.01,208.0008,205.92,-0.0011057160713426883
72,2016-04-18,209.2392,86830877.0,268237.0,208.713793,205.53296500000002,205.31537225821825,64.31025882831929,2.092188836831582,2.064259212392739,209.01524142169723,202.0506885783028,6.964552843394415,0.06446990069207859,95748553.2,18,4,207.78,208.01,208.0008,0.007022812590239624
73,2016-04-19,209.9,93991305.0,324662.0,209.712674,205.794465,205.75200347172128,65.31753213719703,2.208068852602622,2.0930211404347157,209.73375139440043,201.85517860559958,7.878572788800852,0.08246407553847468,94980183.4,19,4,209.2392,207.78,208.01,0.0031581080409406326
74,2016-04-20,210.1,83948233.0,266778.0,210.212763,206.071465,206.1660983791764,65.62660629610428,2.2896492768950054,2.132346767726774,210.3858371277966,201.75709287220337,8.628744255593233,-0.10685107521381898,93954847.8,20,4,209.9,209.2392,207.78,0.000952834683182413
75,2016-04-21,208.97,88507080.0,294913.0,209.343908,206.35950499999998,206.43313662877864,62.323450660293204,2.2373302443389775,2.1533434630492145,210.64012733021184,202.07888266978813,8.56124466042371,0.05430545512494578,91125817.1,21,4,210.1,209.9,209.2392,-0.005378391242265579
76,2016-04-22,208.97,102897804.0,298987.0,208.671161,206.652005,206.67474266413305,62.3234506602932,2.170842908355297,2.1568433521104313,210.80478248427585,202.49922751572416,8.30555496855169,0.16259404332399163,91336182.6,22,4,208.97,210.1,209.9,0.0
77,2016-04-25,208.61,68254384.0,249189.0,208.127977,206.920505,206.85905288659657,61.23545075823875,2.0652947914637707,2.1385336399810995,210.84422582262596,202.99678417737402,7.8474416452519336,-0.336677933379414,89257777.8,25,4,208.97,208.97,210.1,-0.0017227353208594254
78,2016-04-26,208.9192,77760627.0,240412.0,208.868953,207.110425,207.05525737358738,61.83776693044901,1.9837298019736522,2.10757287237961,211.03502375547916,203.18582624452083,7.849197510958334,0.13927666536408845,84848358.7,26,4,208.61,208.97,208.97,0.0014821916494893728
79,2016-04-27,209.35,78644503.0,313990.0,208.969592,207.27692499999998,207.27380429038857,62.68802474215105,1.9315848124646209,2.0723752603966124,211.28403371970157,203.2698162802984,8.014217439403183,0.011366626454799578,82850696.6,27,4,208.9192,208.61,208.97,0.0020620412101903796
80,2016-04-28,207.4475,100253853.0,358902.0,208.390115,207.37330000000003,207.29034673892298,56.80465499353704,1.7169517316530687,2.0012905546479036,211.2986318081417,203.44796819185837,7.850663616283327,0.2747725419537588,86266060.8,28,4,209.35,208.9192,208.61,-0.009087652256985934
81,2016-04-29,206.3308,144936158.0,478153.0,206.003418,207.34384,207.19896133521604,53.691265583729816,1.4401440275226207,1.8890612492228471,211.29112049543082,203.39655950456918,7.894560990861635,0.4456916483798383,92602482.4,29,4,207.4475,209.35,208.9192,-0.005383048723170858
82,2016-05-02,207.97,64747229.0,263586.0,207.342533,207.42984,207.272393589005,57.30685794168225,1.337622390069754,1.7787734773922286,211.35292008962458,203.50675991037545,7.846160179249125,-0.5532706959156458,90394117.6,2,5,206.3308,207.4475,209.35,0.007944524036159306
83,2016-05-03,206.1592,108050343.0,377523.0,206.047375,207.5283,207.16637515195688,52.53708752103379,1.0976043277910605,1.642539647471995,211.21277723021984,203.84382276978016,7.3689544604396815,0.6688025830418163,91800021.4,3,5,207.97,206.3308,207.4475,-0.008707025051690187
84,2016-05-04,205.01,94995641.0,345266.0,205.039602,207.4578,206.96100608986575,49.769775759566194,0.8053736028970206,1.4751064385570003,211.27593994767196,203.63966005232803,7.636279895343932,-0.12082055121287305,92904762.2,4,5,206.1592,207.97,206.3308,-0.0055743328456843155
85,2016-05-05,204.97,68425268.0,280626.0,205.133936,207.5088,206.7713864622595,49.67391050830414,0.5640489768074133,1.292894946207083,211.1618379494345,203.85576205056552,7.306075898868983,-0.2797009707003293,90896581.0,5,5,205.01,206.1592,207.97,-0.00019511243353975694
86,2016-05-06,205.72,90999800.0,340162.0,204.909615,207.56983999999997,206.67125441823478,51.51706647776745,0.4283781275713068,1.1199915824799278,211.0567018254253,204.08297817457463,6.973723650850673,0.3299151418741977,89706780.6,6,5,204.97,205.01,206.1592,0.0036590720593256965
87,2016-05-09,205.8892,77473702.0,263992.0,205.914146,207.663295,206.59677304506957,51.9351012647178,0.3306989365450761,0.9621330532929575,210.8520328992179,204.4745571007821,6.377475798435796,-0.1486387662390467,90628712.4,9,5,205.72,204.97,205.01,0.0008224771534124375
88,2016-05-10,208.45,83146025.0,267370.0,207.855943,207.789795,206.77327085030103,57.74011841002017,0.4546813488573491,0.8606427124058359,210.89140842689713,204.68818157310287,6.203226853794263,0.07321610886749674,91167252.2,10,5,205.8892,205.72,204.97,0.01243775778428402
89,2016-05-11,206.5,83432071.0,295515.0,207.320478,207.71475500000003,206.74724505503426,52.64378399050544,0.39108145709221276,0.7667304613431113,210.86456316081055,204.5649468391895,6.299616321621045,0.0034402847279830784,91646009.0,11,5,208.45,205.8892,205.72,-0.009354761333653094
90,2016-05-12,206.56,91887593.0,344299.0,206.419633,207.64225499999998,206.72941219265005,52.77877676240125,0.34158203810710575,0.6817007766959102,210.82808681444163,204.45642318555832,6.3716636288833115,0.10134618377146598,90809383.0,12,5,206.5,208.45,205.8892,0.00029055690072632423
91,2016-05-13,204.76,98435290.0,359052.0,205.550659,207.491255,206.5418491266834,48.42007983057379,0.15531802564746044,0.5764242264862203,210.9141199388938,204.0683900611062,6.845729877787619,0.07125768328701354,86159296.2,13,5,206.56,206.5,208.45,-0.008714175058094575
92,2016-05-16,206.78,83103119.0,286053.0,206.454012,207.368295,206.56453016223736,53.004735365836574,0.16875427770162332,0.4948902367293009,210.70680396867274,204.02978603132723,6.677017937345511,-0.15575888484709088,87994885.2,16,5,204.76,206.56,206.5,0.009865208048446927
93,2016-05-17,204.8508,116888072.0,415428.0,205.340012,207.115835,206.4013177658338,48.65690304339698,0.023461833838638313,0.4006045561511684,210.4137658817967,203.8179041182033,6.595861763593405,0.40654253903514737,88878658.1,17,5,206.78,204.76,206.56,-0.009329722410291175
94,2016-05-18,204.91,125142123.0,500616.0,204.883855,206.856335,206.25928750242105,48.79258179670535,-0.08591614165334249,0.30330041659026624,209.9866833130649,203.7259866869351,6.2606966261298,0.07061499825234518,91893306.3,18,5,204.8508,206.78,204.76,0.0002889908167309496
95,2016-05-19,204.2,119047691.0,442752.0,203.632781,206.617835,206.06316488314286,47.217350142066714,-0.2272702120057204,0.19718629087106893,209.7941943532704,203.44147564672963,6.35271870654077,-0.0487000847828033,96955548.6,19,5,204.91,204.8508,206.78,-0.00346493582548435
96,2016-05-20,205.49,110730416.0,332581.0,205.53179,206.44383499999998,206.00857775141498,50.28686366452264,-0.23252174619054244,0.11124468345874666,209.46310992307474,203.42456007692522,6.038549846149522,-0.06986506777355306,98928610.2,20,5,204.2,204.91,204.8508,0.006317335945151825
97,2016-05-23,205.21,59875738.0,233567.0,205.420582,206.27383500000002,205.93252272747068,49.6274693366479,-0.2563225579172297,0.03773123518355139,209.166314327689,203.38135567231103,5.784958655377977,-0.45926566373596933,97168813.8,23,5,205.49,204.2,204.91,-0.0013625967200350253
98,2016-05-24,207.87,99751086.0,309192.0,207.585677,206.221375,206.1170443724735,55.4669365989949,-0.05985513054736202,0.01821396203736871,208.95366081951232,203.48908918048767,5.464571639024655,0.665968376039056,98829319.9,24,5,205.21,205.49,204.2,0.012962331270405913
99,2016-05-25,209.28,80831278.0,290102.0,209.298202,206.217875,206.41827824176173,58.17248549617884,0.20723308326719803,0.05601778628333458,208.93425407875688,203.5014959212431,5.432758157513774,-0.1896701956708522,98569240.6,25,5,207.87,205.21,205.49,0.006783085582335202
100,2016-05-26,209.34,56427942.0,206445.0,209.32729,206.3125,206.69653745683203,58.286003083841145,0.4189149250505011,0.12859721403676788,209.31083905888045,203.31416094111955,5.996678117760894,-0.30190461667573787,95023275.5,26,5,209.28,207.87,205.21,0.00028669724770646887
101,2016-05-27,210.24,65103644.0,239659.0,209.893491,206.50796,207.03401007999088,60.00007078543522,0.6517834344242885,0.23323445811427201,209.96081431746086,203.05510568253914,6.905708634921723,0.15374833269659205,91690110.9,27,5,209.34,209.28,207.87,0.004299226139294898
102,2016-05-31,209.84,115528767.0,351158.0,209.980504,206.60146,207.30124721522984,58.86839444941469,0.7948937088974901,0.34556630827091567,210.30013812300666,202.90278187699334,7.397356246013317,0.7745361073797958,94932675.7,31,5,210.24,209.34,209.28,-0.0019025875190259445
103,2016-06-01,210.27,72128809.0,285414.0,209.831721,206.80700000000002,207.58398557568415,59.72792116376634,0.9322605198505869,0.46290515058684994,210.82741682615227,202.78658317384776,8.040833652304514,-0.3756636474792464,90456749.4,1,6,209.84,210.24,209.34,0.002049180327868827
104,2016-06-02,210.91,64142591.0,253459.0,210.188481,207.102,207.90074885419043,61.004609537220524,1.0803141692315137,0.5863869543157827,211.40743046117436,202.79656953882565,8.610860922348706,-0.11072161194287844,84356796.2,2,6,210.27,209.84,210.24,0.00304370571170387
105,2016-06-03,210.28,103314540.0,373270.0,209.915803,207.3675,208.12734420141038,59.06442168447203,1.1337429353364428,0.6958581505199147,211.76813886907436,202.96686113092565,8.801277738148713,0.6107010706817253,82783481.1,3,6,210.91,210.27,209.84,-0.0029870560902754972
106,2016-06-06,211.35,66019265.0,264565.0,211.258864,207.64899999999997,208.43426380127605,61.266762613471634,1.248039057665551,0.806294331949042,212.30494925401982,202.99305074598013,9.31189850803969,-0.36098766930579185,78312366.0,6,6,210.28,210.91,210.27,0.005088453490583955
107,2016-06-07,211.68,62195670.0,229779.0,211.896838,207.93854000000002,208.74338153448784,61.93165923285095,1.3496894206565173,0.9149733496905371,212.83475719305918,203.04232280694086,9.792434386118316,-0.057916352143575045,78544359.2,7,6,211.35,210.28,210.91,0.0015613910574876488
108,2016-06-08,212.37,67223412.0,245008.0,212.180556,208.13454000000002,209.0887737692985,63.31758445717189,1.4689916774653398,1.0257770152454977,213.3970990810563,202.87198091894373,10.525118162112562,0.08083749238492,75291591.8,8,6,211.68,211.35,210.28,0.0032596371882085418
109,2016-06-09,212.08,79562682.0,262672.0,211.682995,208.41354,209.37365245793674,62.313925275491535,1.5225875575581256,1.1251391237080233,213.8873093412865,202.9397706587135,10.947538682572997,0.18355613963777984,75164732.2,9,6,212.37,211.68,211.35,-0.001365541272307702
110,2016-06-10,210.07,119349844.0,368332.0,210.124642,208.58903999999998,209.43997127146656,55.85449109778187,1.3868853262056575,1.1774883642075502,214.03886565240464,203.13921434759533,10.89965130480931,0.5000731624406527,81456922.4,10,6,212.08,212.37,211.68,-0.009477555639381463
111,2016-06-13,208.4492,120424779.0,398886.0,209.290582,208.7735,209.34561210275547,51.33745588739013,1.1354663663003919,1.1690839646261186,213.93451726949328,203.61248273050674,10.322034538986543,0.00900658906600671,86989035.9,13,6,210.07,212.08,212.37,-0.007715523396962909
112,2016-06-14,208.04,126482782.0,496234.0,207.698722,208.83649999999997,209.22126809296924,50.25732268165297,0.8929031770150573,1.1138478071039064,213.9289472757219,203.74405272427805,10.184894551443847,0.05030528642282173,88084437.4,14,6,208.4492,210.07,212.08,-0.001963068219978714
113,2016-06-15,207.75,110436117.0,407007.0,208.516669,208.98145999999997,209.08114732221026,49.480686782820534,0.6695513543326399,1.024988516549653,213.76767992825313,204.1952400717468,9.572439856506321,-0.12686837485911717,91915168.2,15,6,208.04,208.4492,210.07,-0.0013939626994807774
114,2016-06-16,208.37,152209979.0,507531.0,207.146854,209.15446000000003,209.01341900580928,51.17853553980839,0.5363890846602715,0.9272686301717767,213.57572730266423,204.73319269733582,8.84253460532841,0.3782626837558949,100721907.0,16,6,207.75,208.04,208.4492,0.0029843561973526
115,2016-06-17,206.52,120421258.0,390850.0,206.555286,209.27046,208.77595052906554,46.29197069501542,0.2783686273994874,0.7974886296173189,213.26702373421065,205.27389626578938,7.993127468421278,-0.20884781148284637,102432578.8,17,6,208.37,207.75,208.04,-0.00887843739501848
116,2016-06-20,207.85,85811558.0,357371.0,208.74955,209.38845999999998,208.68776476439263,49.91117393650182,0.17914042154103527,0.6738189880020622,213.0575186587853,205.71940134121465,7.3381173175706635,-0.2874052353779596,104411808.1,20,6,206.52,208.37,207.75,0.00644005423203553
117,2016-06-21,208.44,73505907.0,296434.0,208.362721,209.54996,208.66416812016476,51.43921907183689,0.1464215659933643,0.5683395036003226,212.71945083002421,206.38046916997578,6.338981660048432,-0.1434031881812471,105542831.8,21,6,207.85,206.52,208.37,0.0028385855184027697
118,2016-06-22,208.1,97367183.0,380380.0,208.618721,209.56145999999998,208.6104378230062,50.50461072029924,0.09199600605154501,0.4730708040905671,212.70807195599448,206.41484804400548,6.293223911989003,0.3246171222674663,108557208.9,22,6,208.44,207.85,206.52,-0.0016311648436000414
119,2016-06-23,210.81,105993501.0,355305.0,210.111393,209.63796000000002,208.81991993510084,57.05169704589945,0.264488846483971,0.4313544125692479,212.8275813382795,206.44833866172056,6.379242676558931,0.08859574380415225,111200290.8,23,6,208.1,208.44,207.85,0.01302258529553102
120,2016-06-24,203.2425,343093583.0,1251810.0,204.61447,209.33308499999998,208.28873708413886,41.079411393782934,-0.2070565217981084,0.3036722256957767,213.57154166594663,205.09462833405334,8.476913331893286,2.2369303755708567,133574664.7,24,6,210.81,208.1,208.44,-0.03589725345097483
121,2016-06-27,199.6,257357946.0,913197.0,199.689967,208.801085,207.46123831422088,35.97626424624811,-0.8647110807450815,0.06999556440760504,214.76887426145248,202.83329573854752,11.935578522904962,-0.2498899462074754,147267981.4,27,6,203.2425,210.81,208.1,-0.017921940539011305
122,2016-06-28,203.1997,162729160.0,588024.0,202.126558,208.46907000000002,207.05537752239033,43.30309819376413,-1.0829576886864913,-0.16059508621121424,214.890347656075,202.04779234392504,12.842555312149955,-0.36769327495332127,150892619.2,28,6,199.6,203.2425,210.81,0.018034569138276613
123,2016-06-29,206.66,143671208.0,487307.0,206.045046,208.28857000000002,207.0177225202579,49.18710438721807,-0.9655718950373284,-0.3215904479764371,214.7001503680846,201.87698963191545,12.823160736169143,-0.11711454787820452,154216128.3,29,6,203.1997,199.6,203.2425,0.017029060574400345
124,2016-06-30,209.475,170549804.0,523229.0,208.430479,208.21682,207.25174894690002,53.33428332929712,-0.6380408955111818,-0.3848805374833861,214.54097328296268,201.89266671703734,12.648306565925338,0.18708408159274326,156050110.8,30,6,206.66,203.1997,199.6,0.013621407142165864
125,2016-07-01,209.9208,109747535.0,373381.0,209.978347,208.19886000000002,207.5059442852905,53.96067480590094,-0.3385947745660758,-0.37562338489992403,214.5014778470226,201.89624215297744,12.605235694045177,-0.3565074105860596,154982738.5,1,7,209.475,206.66,203.1997,0.0021281775868242647
126,2016-07-05,208.41,112922479.0,393451.0,208.3359,208.05186000000003,207.59204482954854,51.49488908419045,-0.22064701855990165,-0.3446281116319196,214.18859651753178,201.9151234824683,12.273473035063489,0.028929524476335677,157693830.6,5,7,209.9208,209.475,206.66,-0.007197000011432975
127,2016-07-06,209.66,97346449.0,394877.0,208.619958,207.95086,207.7889929410201,53.351393834032166,-0.026008212360636662,-0.280904131777663,213.9093223826628,201.99239761733722,11.916924765325575,-0.13793560093557633,160077884.8,6,7,208.41,209.9208,209.475,0.005997792812244995
128,2016-07-07,209.526,86435035.0,325106.0,209.589382,207.80866,207.95442218473246,53.12196190911011,0.1160935100160998,-0.20150460341891044,213.46664940805013,202.15067059194988,11.315978816100255,-0.1120884645725495,158984670.0,7,7,209.66,208.41,209.9208,-0.0006391300200323524
129,2016-07-08,212.65,136866206.0,419742.0,212.131147,207.83715999999998,208.4016200719008,57.59691190218013,0.4753117425333073,-0.0661413342284669,213.58593731883983,202.08838268116014,11.497554637679684,0.5834575181232935,162071940.5,8,7,209.526,209.66,208.41,0.014909844124356919
130,2016-07-11,213.4,76256923.0,268258.0,213.611391,208.00366,208.8776562555293,58.59573925445794,0.8111629304880239,0.10931951871483128,214.1785668447716,201.82875315522838,12.349813689543225,-0.44283599853714073,135388274.5,11,7,212.65,209.526,209.66,0.0035269221725839905
131,2016-07-12,214.95,104412106.0,315182.0,214.88372,208.32869999999997,209.45597470738366,60.61401933255286,1.1886969047489515,0.32519499592165535,215.2074714917714,201.44992850822854,13.757542983542862,0.36921477935845903,120093690.5,12,7,213.4,212.65,209.526,0.007263355201499344
132,2016-07-13,214.92,88007302.0,280917.0,214.90922,208.6727,209.97635806858523,60.553881975194294,1.4685460651556923,0.5538652097684628,216.1236416073411,201.22175839265887,14.901883214682243,-0.15711591910616185,112621504.7,13,7,214.95,213.4,212.65,-0.00013956734124220826
133,2016-07-14,216.12,94288567.0,301338.0,216.219179,209.0912,210.56146682395806,62.13563376581566,1.7667920333927896,0.7964505744933282,217.19910615609277,200.9832938439072,16.215812312185562,0.07137208910233372,107683240.6,14,7,214.92,214.95,213.4,0.005583472920156485
