timestamp,close,volume,trade_count,vwap
2016-04-11,204.0201,89038432.0,326083.0,204.888751
2016-04-12,205.92,121854818.0,381769.0,205.317962
2016-04-13,208.0008,98621124.0,353011.0,207.512365
2016-04-14,208.01,66100211.0,263287.0,208.090061
2016-04-15,207.78,81571942.0,250756.0,207.81278
2016-04-18,209.2392,86830877.0,268237.0,208.713793
2016-04-19,209.9,93991305.0,324662.0,209.712674
2016-04-20,210.1,83948233.0,266778.0,210.212763
2016-04-21,208.97,88507080.0,294913.0,209.343908
2016-04-22,208.97,102897804.0,298987.0,208.671161
2016-04-25,208.61,68254384.0,249189.0,208.127977
2016-04-26,208.9192,77760627.0,240412.0,208.868953
2016-04-27,209.35,78644503.0,313990.0,208.969592
2016-04-28,207.4475,100253853.0,358902.0,208.390115
2016-04-29,206.3308,144936158.0,478153.0,206.003418
2016-05-02,207.97,64747229.0,263586.0,207.342533
2016-05-03,206.1592,108050343.0,377523.0,206.047375
2016-05-04,205.01,94995641.0,345266.0,205.039602
2016-05-05,204.97,68425268.0,280626.0,205.133936
2016-05-06,205.72,90999800.0,340162.0,204.909615
2016-05-09,205.8892,77473702.0,263992.0,205.914146
2016-05-10,208.45,83146025.0,267370.0,207.855943
2016-05-11,206.5,83432071.0,295515.0,207.320478
2016-05-12,206.56,91887593.0,344299.0,206.419633
2016-05-13,204.76,98435290.0,359052.0,205.550659
2016-05-16,206.78,83103119.0,286053.0,206.454012
2016-05-17,204.8508,116888072.0,415428.0,205.340012
2016-05-18,204.91,125142123.0,500616.0,204.883855
2016-05-19,204.2,119047691.0,442752.0,203.632781
2016-05-20,205.49,110730416.0,332581.0,205.53179
2016-05-23,205.21,59875738.0,233567.0,205.420582
2016-05-24,207.87,99751086.0,309192.0,207.585677
2016-05-25,209.28,80831278.0,290102.0,209.298202
2016-05-26,209.34,56427942.0,206445.0,209.32729
2016-05-27,210.24,65103644.0,239659.0,209.893491
2016-05-31,209.84,115528767.0,351158.0,209.980504
2016-06-01,210.27,72128809.0,285414.0,209.831721
2016-06-02,210.91,64142591.0,253459.0,210.188481
2016-06-03,210.28,103314540.0,373270.0,209.915803
2016-06-06,211.35,66019265.0,264565.0,211.258864
2016-06-07,211.68,62195670.0,229779.0,211.896838
2016-06-08,212.37,67223412.0,245008.0,212.180556
2016-06-09,212.08,79562682.0,262672.0,211.682995
2016-06-10,210.07,119349844.0,368332.0,210.124642
2016-06-13,208.4492,120424779.0,398886.0,209.290582
2016-06-14,208.04,126482782.0,496234.0,207.698722
2016-06-15,207.75,110436117.0,407007.0,208.516669
2016-06-16,208.37,152209979.0,507531.0,207.146854
2016-06-17,206.52,120421258.0,390850.0,206.555286
2016-06-20,207.85,85811558.0,357371.0,208.74955
2016-06-21,208.44,73505907.0,296434.0,208.362721
2016-06-22,208.1,97367183.0,380380.0,208.618721
2016-06-23,210.81,105993501.0,355305.0,210.111393
2016-06-24,203.2425,343093583.0,1251810.0,204.61447
2016-06-27,199.6,257357946.0,913197.0,199.689967
2016-06-28,203.1997,162729160.0,588024.0,202.126558
2016-06-29,206.66,143671208.0,487307.0,206.045046
2016-06-30,209.475,170549804.0,523229.0,208.430479
2016-07-01,209.9208,109747535.0,373381.0,209.978347
2016-07-05,208.41,112922479.0,393451.0,208.3359
2016-07-06,209.66,97346449.0,394877.0,208.619958
2016-07-07,209.526,86435035.0,325106.0,209.589382
2016-07-08,212.65,136866206.0,419742.0,212.131147
2016-07-11,213.4,76256923.0,268258.0,213.611391
2016-07-12,214.95,104412106.0,315182.0,214.88372
2016-07-13,214.92,88007302.0,280917.0,214.90922
2016-07-14,216.12,94288567.0,301338.0,216.219179
2016-07-15,215.83,108683572.0,274737.0,215.967094
2016-07-18,216.4092,60921471.0,197970.0,216.331401
2016-07-19,216.19,56657310.0,188879.0,215.946517
2016-07-20,217.085,60778151.0,189368.0,217.023307
2016-07-21,216.265,69685508.0,235305.0,216.492324
2016-07-22,217.24,64522068.0,208859.0,216.911044
2016-07-25,216.65,60254740.0,197255.0,216.426258
2016-07-26,216.75,71365930.0,247626.0,216.484462
2016-07-27,216.52,85206422.0,283300.0,216.483937
2016-07-28,216.77,66239924.0,233188.0,216.410789
2016-07-29,217.12,82446690.0,259855.0,217.056753
2016-08-01,216.94,74800003.0,265474.0,216.90088
2016-08-02,215.5492,94483409.0,328144.0,215.429213
2016-08-03,216.18,55008546.0,191880.0,215.812251
2016-08-04,216.4097,47246246.0,188057.0,216.35563
2016-08-05,218.18,75691342.0,239146.0,217.959118
2016-08-08,218.05,40617066.0,159083.0,218.058648
2016-08-09,218.18,53416527.0,186530.0,218.274546
2016-08-10,217.64,60544380.0,204751.0,217.712836
2016-08-11,218.65,77933381.0,208564.0,218.635032
2016-08-12,218.46,64639165.0,180220.0,218.386894
2016-08-15,219.09,52297889.0,177212.0,219.248183
2016-08-16,217.96,54240691.0,212296.0,218.319371
2016-08-17,218.37,78483835.0,269033.0,217.853425
2016-08-18,218.86,54909743.0,184983.0,218.625449
2016-08-19,218.54,77942278.0,220547.0,218.384022
2016-08-22,218.53,62680971.0,219700.0,218.34932
2016-08-23,218.97,54339276.0,191722.0,219.247271
2016-08-24,217.85,75222245.0,220661.0,218.172543
2016-08-25,217.7,71938007.0,206082.0,217.670494
2016-08-26,217.29,124870782.0,435402.0,217.565734
2016-08-29,218.3608,71765064.0,202662.0,218.28274
2016-08-30,218.0,59557959.0,207929.0,217.878779
2016-08-31,217.38,88486238.0,284706.0,217.208912
2016-09-01,217.39,99634892.0,327520.0,216.948756
2016-09-02,218.37,80873239.0,286256.0,218.335368
2016-09-06,219.0308,57666111.0,191793.0,218.554295
2016-09-07,219.01,78270207.0,201197.0,218.837199
2016-09-08,218.51,75038041.0,240877.0,218.556804
2016-09-09,213.28,225208081.0,631513.0,214.992486
2016-09-12,216.34,171244681.0,551966.0,215.006274
2016-09-13,213.23,186474581.0,623054.0,213.50936
2016-09-14,213.13,135178442.0,431286.0,213.479691
2016-09-15,215.27,153822688.0,420056.0,214.621469
2016-09-16,213.36,159185201.0,388079.0,213.156793
2016-09-19,213.3992,82784712.0,285918.0,213.919029
2016-09-20,213.45,70328238.0,226450.0,213.940876
2016-09-21,215.78,112402729.0,434886.0,214.665196
2016-09-22,217.18,78780269.0,282158.0,217.184738
2016-09-23,216.02,74988918.0,243467.0,216.362723
2016-09-26,214.2,98271875.0,297240.0,214.45161
2016-09-27,215.56,80308959.0,260461.0,215.020112
2016-09-28,216.62,89336825.0,280434.0,215.876143
2016-09-29,214.75,129502772.0,498381.0,215.379783
2016-09-30,216.35,120105560.0,344184.0,216.405552
2016-10-03,215.78,86112124.0,251755.0,215.566991
2016-10-04,214.65,121742286.0,384140.0,215.088325
2016-10-05,215.66,75020748.0,253125.0,215.746564
2016-10-06,215.83,67984457.0,224539.0,215.535113
2016-10-07,215.03,91077523.0,329590.0,215.116128
2016-10-10,216.0808,53639450.0,189028.0,216.350572
2016-10-11,213.44,134879559.0,437691.0,213.787133
2016-10-12,213.67,75227723.0,275045.0,213.727176
2016-10-13,213.07,103797664.0,367442.0,212.403104
2016-10-14,213.06,95367117.0,318361.0,213.705377
2016-10-17,212.43,60829359.0,240559.0,212.632637
2016-10-18,213.67,81714024.0,237354.0,213.866346
2016-10-19,214.2203,73915091.0,198617.0,214.252731
2016-10-20,213.9,75029356.0,261806.0,213.87244
2016-10-21,213.89,90770855.0,227781.0,213.556647
2016-10-24,214.86,61777834.0,192065.0,214.918823
2016-10-25,214.19,67927935.0,233576.0,214.336041
2016-10-26,213.75,81059621.0,275560.0,213.693052
2016-10-27,213.175,78423740.0,272886.0,213.585442
2016-10-28,212.5,142029775.0,481307.0,212.784937
2016-10-31,212.56,64032694.0,216339.0,212.703201
2016-11-01,211.02,125212265.0,428024.0,211.078995
2016-11-02,209.71,105468607.0,391276.0,210.187056
2016-11-03,208.84,91717223.0,339883.0,209.34262
2016-11-04,208.56,111541800.0,393623.0,209.108171
2016-11-07,213.15,113891331.0,356359.0,212.495069
2016-11-08,214.07,109338226.0,390083.0,213.883569
2016-11-09,216.3792,262135214.0,968752.0,214.997006
2016-11-10,216.94,176930462.0,706620.0,216.770232
2016-11-11,216.45,102382222.0,392577.0,216.134924
2016-11-14,216.57,95919311.0,386956.0,216.475705
2016-11-15,218.25,96129294.0,315975.0,217.560746
2016-11-16,217.9392,68376236.0,240043.0,217.784386
2016-11-17,218.94,71512999.0,246184.0,218.675464
2016-11-18,218.48,91221577.0,223051.0,218.625614
2016-11-21,220.12,76869913.0,249620.0,219.779959
2016-11-22,220.57,69749504.0,234555.0,220.354392
2016-11-23,220.71,58215994.0,213792.0,220.335095
2016-11-25,221.52,39932611.0,113163.0,221.309065
2016-11-28,220.54,78988885.0,246725.0,220.853334
2016-11-29,220.88,72017714.0,214543.0,220.883876
2016-11-30,220.39,116652973.0,336098.0,220.987016
2016-12-01,219.5608,82312650.0,310480.0,219.833488
2016-12-02,219.6108,76455287.0,262900.0,219.695651
2016-12-05,220.94,72368653.0,248198.0,220.922276
2016-12-06,221.66,62792613.0,208265.0,221.264404
2016-12-07,224.55,116694216.0,359578.0,223.410892
2016-12-08,225.13,105993801.0,322699.0,224.977405
2016-12-09,226.53,90032718.0,269738.0,225.990082
2016-12-12,226.22,107217176.0,285740.0,226.220084
2016-12-13,227.69,113635004.0,299089.0,227.658151
2016-12-14,225.88,146387045.0,471292.0,226.792017
2016-12-15,226.77,135061639.0,360679.0,226.924206
2016-12-16,225.05,160933844.0,323552.0,225.259759
2016-12-19,225.5,95685665.0,232939.0,225.534363
2016-12-20,226.38,107620990.0,191171.0,226.265094
2016-12-21,225.7903,71718843.0,157783.0,226.072664
2016-12-22,225.44,61377208.0,167716.0,225.306658
2016-12-23,225.7,38023611.0,116534.0,225.507129
2016-12-27,226.25,45310906.0,139280.0,226.374957
2016-12-28,224.43,67780566.0,193427.0,224.974467
2016-12-29,224.33,50238391.0,165881.0,224.330948
2016-12-30,223.52,111712592.0,305581.0,223.481778
2017-01-03,225.14,94291454.0,314583.0,224.758567
2017-01-04,226.53,82622981.0,259517.0,226.354918
2017-01-05,226.34,86717442.0,218288.0,226.199501
2017-01-06,227.25,72947622.0,235070.0,227.163051
2017-01-09,226.52,48004478.0,158758.0,226.694873
2017-01-10,226.48,65586713.0,189707.0,226.714926
2017-01-11,227.0308,75858540.0,288713.0,226.468961
2017-01-12,226.5508,73340139.0,285623.0,225.955985
2017-01-13,227.04,63790111.0,199064.0,227.075902
2017-01-17,226.28,63954663.0,208866.0,226.296548
2017-01-18,226.75,56277839.0,206117.0,226.475958
2017-01-19,226.01,69036979.0,221366.0,226.177488
2017-01-20,226.74,133863371.0,326240.0,226.622259
2017-01-23,226.17,76845333.0,237957.0,226.027132
2017-01-24,227.6008,98973721.0,227603.0,227.338218
2017-01-25,229.55,87397731.0,246398.0,229.180852
2017-01-26,229.33,61918877.0,184963.0,229.355438
2017-01-27,228.99,61261811.0,165021.0,228.996976
2017-01-30,227.6,82544095.0,277999.0,227.204772
2017-01-31,227.51,78079268.0,239962.0,226.94999
2017-02-01,227.65,80775621.0,274112.0,227.624138
2017-02-02,227.77,72002065.0,212732.0,227.514929
2017-02-03,229.35,82801601.0,236750.0,229.205239
2017-02-06,228.97,62598527.0,169514.0,228.910916
2017-02-07,228.96,63176089.0,161528.0,229.148172
2017-02-08,229.24,52332667.0,168954.0,228.983485
2017-02-09,230.57,67544507.0,192022.0,230.45154
2017-02-10,231.49,67254692.0,189179.0,231.350622
2017-02-13,232.6803,57128212.0,187037.0,232.620434
2017-02-14,233.7097,72899604.0,212570.0,233.066121
2017-02-15,234.89,92562525.0,250046.0,234.413499
2017-02-16,234.74,86944938.0,289708.0,234.489041
2017-02-17,235.04,79466105.0,207074.0,234.514205
2017-02-21,236.44,92816333.0,233916.0,236.285837
2017-02-22,236.29,63137071.0,180555.0,236.239542
2017-02-23,236.44,75711286.0,258694.0,236.314779
2017-02-24,236.77,85284701.0,263595.0,236.129325
2017-02-27,237.09,58558749.0,206972.0,236.934838
2017-02-28,236.5,101984682.0,255913.0,236.54502
2017-03-01,239.7408,155775466.0,344272.0,239.581401
2017-03-02,238.3,73434450.0,246426.0,238.781254
2017-03-03,238.43,86010282.0,211574.0,238.234482
2017-03-06,237.7892,56756899.0,181340.0,237.594349
2017-03-07,237.0,71729969.0,188513.0,237.161244
2017-03-08,236.59,81516087.0,234685.0,236.978687
2017-03-09,236.83,99778661.0,238951.0,236.706371
2017-03-10,237.66,84176781.0,236069.0,237.432067
2017-03-13,237.8,58480478.0,177087.0,237.585341
2017-03-14,236.94,61282546.0,198095.0,236.74437
2017-03-15,238.88,99435391.0,301848.0,238.491095
2017-03-16,238.49,81072519.0,231715.0,238.596028
2017-03-17,237.1008,90619377.0,224779.0,237.484829
2017-03-20,236.74,53811459.0,169629.0,236.897201
2017-03-21,233.76,133556997.0,443606.0,234.818341
2017-03-22,234.25,99198468.0,307475.0,233.918734
2017-03-23,233.94,104652538.0,333915.0,234.425657
2017-03-24,233.88,114789699.0,359154.0,234.096078
2017-03-27,233.575,89946752.0,289799.0,232.973918
2017-03-28,235.26,95886649.0,277358.0,234.7739
2017-03-29,235.56,70774254.0,194187.0,235.407883
2017-03-30,236.2692,57855379.0,180055.0,236.129086
2017-03-31,235.68,75510599.0,206846.0,236.067148
2017-04-03,235.37,90089205.0,278496.0,235.0862
2017-04-04,235.52,58593021.0,192583.0,235.214091
2017-04-05,234.76,115646755.0,363089.0,235.980421
2017-04-06,235.37,70710906.0,245001.0,235.307869
2017-04-07,235.17,76539831.0,235737.0,235.322453
2017-04-10,235.29,72254108.0,211992.0,235.544869
2017-04-11,235.03,90000127.0,306533.0,234.356645
2017-04-12,234.1408,84165230.0,262869.0,234.256781
2017-04-13,232.56,95772910.0,303962.0,233.464275
2017-04-17,234.57,69800214.0,213649.0,233.918863
2017-04-18,233.86,85870275.0,245290.0,233.837069
2017-04-19,233.49,71136763.0,248650.0,233.993913
2017-04-20,235.3,95466551.0,279891.0,235.060001
2017-04-21,234.59,113532358.0,258371.0,234.784846
2017-04-24,237.16,125158068.0,290936.0,236.957887
2017-04-25,238.52,79462782.0,240247.0,238.550345
2017-04-26,238.44,90085667.0,260078.0,238.891802
2017-04-27,238.6001,58488103.0,189221.0,238.514583
2017-04-28,238.12,66726191.0,184666.0,238.223698
2017-05-01,238.63,71024242.0,180746.0,238.729914
2017-05-02,238.76,58348712.0,176653.0,238.630674
2017-05-03,238.52,78825179.0,223575.0,238.305078
2017-05-04,238.74,62308887.0,208880.0,238.515921
2017-05-05,239.68,65197733.0,203540.0,239.214817
2017-05-08,239.67,49579620.0,153807.0,239.531994
2017-05-09,239.44,52392122.0,190515.0,239.68963
2017-05-10,239.86,55725130.0,152423.0,239.609419
2017-05-11,239.4592,63504282.0,211062.0,238.951221
2017-05-12,239.05,55661293.0,158114.0,238.967732
2017-05-15,240.2297,63907987.0,193299.0,240.129926
2017-05-16,240.09,53339787.0,183992.0,240.099382
2017-05-17,235.9292,175313451.0,523480.0,237.035078
2017-05-18,236.76,109332996.0,369904.0,236.65333
2017-05-19,238.27,116084794.0,309485.0,238.334535
2017-05-22,239.52,62155920.0,178606.0,239.320379
2017-05-23,240.03,49494920.0,167052.0,239.948838
2017-05-24,240.56,50796728.0,167958.0,240.343643
2017-05-25,241.74,66270391.0,207264.0,241.665902
2017-05-26,241.73,49505432.0,136663.0,241.710855
2017-05-30,241.53,36117015.0,135972.0,241.538708
2017-05-31,241.42,94580434.0,242055.0,241.213084
2017-06-01,243.3,72957360.0,230852.0,242.589129
2017-06-02,244.14,90118256.0,223980.0,243.857762
2017-06-05,243.97,48226801.0,136078.0,244.048186
2017-06-06,243.25,52074126.0,160568.0,243.512443
2017-06-07,243.6692,56141223.0,182106.0,243.53435
2017-06-08,243.73,66919424.0,210454.0,243.701252
2017-06-09,243.5208,133356137.0,430309.0,243.639538
2017-06-12,243.35,87656845.0,297496.0,242.907887
2017-06-13,244.48,62137495.0,204230.0,244.211035
2017-06-14,244.26,80244234.0,289795.0,244.163471
2017-06-15,243.7697,68305724.0,255031.0,243.257461
2017-06-16,242.64,87591012.0,231767.0,242.283715
2017-06-19,244.65,66917309.0,202024.0,244.313069
2017-06-20,243.0592,59691951.0,187169.0,243.543689
2017-06-21,242.94,58861890.0,191822.0,242.984778
2017-06-22,242.83,45320725.0,151802.0,243.09396
2017-06-23,243.16,70709551.0,183907.0,243.075228
2017-06-26,243.26,59933400.0,178406.0,243.578114
2017-06-27,241.37,84044624.0,270673.0,242.279504
2017-06-28,243.47,72044019.0,224942.0,243.213471
2017-06-29,241.39,109355405.0,395296.0,241.648492
2017-06-30,241.79,89166115.0,241102.0,242.129144
2017-07-03,242.32,40957421.0,134053.0,242.850991
2017-07-05,242.74,56729983.0,184995.0,242.515977
2017-07-06,240.58,68962703.0,243346.0,241.116982
2017-07-07,242.1,60984959.0,170222.0,241.845024
2017-07-10,242.35,39006766.0,138849.0,242.407721
2017-07-11,242.18,51153060.0,178563.0,241.942093
2017-07-12,243.94,61511635.0,182040.0,243.882646
2017-07-13,244.42,40866889.0,137315.0,244.281804
2017-07-14,245.51,62456588.0,181714.0,245.309433
2017-07-17,245.52,34204311.0,121976.0,245.618039
2017-07-18,245.6697,44450602.0,154180.0,245.295622
2017-07-19,246.96,54438576.0,149846.0,246.678931
2017-07-20,247.04,48890421.0,161056.0,247.067375
2017-07-21,246.83,93912210.0,178380.0,246.598823
2017-07-24,246.79,47686541.0,133718.0,246.684282
2017-07-25,247.37,58593760.0,166559.0,247.497959
2017-07-26,247.42,49172056.0,155738.0,247.499898
2017-07-27,247.2292,72153911.0,255394.0,246.864471
2017-07-28,246.89,51849965.0,167954.0,246.671954
2017-07-31,246.79,68067126.0,164620.0,246.940297
2017-08-01,247.3,59232761.0,151140.0,247.20431
2017-08-02,247.42,48433419.0,178081.0,247.051829
2017-08-03,246.98,42553099.0,143609.0,247.025024
2017-08-04,247.39,61479958.0,175818.0,247.337975
2017-08-07,247.84,33050019.0,100115.0,247.671941
2017-08-08,247.27,64407874.0,192932.0,247.763519
2017-08-09,247.27,64216201.0,223654.0,246.756887
2017-08-10,243.7599,123760107.0,424326.0,244.83828
2017-08-11,244.11,76214881.0,278570.0,244.25004
2017-08-14,246.5,75409501.0,227677.0,246.442613
2017-08-15,246.53,57511842.0,177927.0,246.597175
2017-08-16,246.96,59139403.0,212690.0,247.03034
2017-08-17,243.14,132413327.0,428161.0,244.643959
2017-08-18,242.71,142903619.0,388925.0,243.092527
2017-08-21,242.92,68869029.0,231515.0,242.67255
2017-08-22,245.38,65788773.0,225776.0,244.938333
2017-08-23,244.5697,53398349.0,162101.0,244.678253
2017-08-24,244.045,51791649.0,196837.0,244.305203
2017-08-25,244.52,67278135.0,216047.0,244.890704
2017-08-28,244.6,43672391.0,135584.0,244.5313
2017-08-29,244.8597,52286704.0,197487.0,244.268338
2017-08-30,246.01,64780450.0,198521.0,245.714644
2017-08-31,247.29,107215200.0,230813.0,247.213698
2017-09-01,247.81,65352491.0,179906.0,248.01584
2017-09-05,246.13,93917434.0,330610.0,246.14039
2017-09-06,246.89,61912770.0,216159.0,246.8317
2017-09-07,246.8753,60251990.0,184345.0,246.780849
2017-09-08,246.54,67761216.0,185518.0,246.653152
2017-09-11,249.14,74223244.0,211608.0,248.908054
2017-09-12,250.09,58219198.0,192657.0,249.792896
2017-09-13,250.17,60652151.0,147062.0,249.994288
2017-09-14,250.08,98568056.0,188808.0,250.020084
2017-09-15,249.23,101580036.0,186440.0,248.999095
2017-09-18,249.71,47476365.0,160265.0,249.74907
2017-09-19,249.96,48258882.0,125396.0,249.911239
2017-09-20,250.07,60924607.0,191412.0,249.76084
2017-09-21,249.4,50990288.0,136981.0,249.573083
2017-09-22,249.45,52014945.0,139756.0,249.327285
2017-09-25,248.97,59068484.0,192976.0,248.804233
2017-09-26,249.07,55751359.0,171841.0,249.250877
2017-09-27,250.04,84730448.0,215762.0,249.880013
2017-09-28,250.33,46947734.0,125238.0,250.15699
2017-09-29,251.16,89321126.0,174559.0,250.909716
2017-10-02,252.28,65218919.0,173647.0,251.993262
2017-10-03,252.85,68610856.0,147218.0,252.571104
2017-10-04,253.16,56845159.0,136461.0,253.027064
2017-10-05,254.66,67267107.0,196000.0,254.302822
2017-10-06,254.43,84486595.0,186449.0,254.245804
2017-10-09,253.9692,36639372.0,113895.0,254.083313
2017-10-10,254.57,44252125.0,140616.0,254.46671
2017-10-11,254.98,48527288.0,126970.0,254.752144
2017-10-12,254.61,48813293.0,142560.0,254.724708
2017-10-13,254.88,56381063.0,149104.0,255.014402
2017-10-16,255.3,39053772.0,128092.0,255.182895
2017-10-17,255.43,32637915.0,120550.0,255.266536
2017-10-18,255.69,41916186.0,121860.0,255.743128
2017-10-19,255.8192,63110555.0,190692.0,255.213339
2017-10-20,257.07,91210612.0,196440.0,256.801693
2017-10-23,256.16,65348872.0,196937.0,256.642208
2017-10-24,256.55,68551491.0,193869.0,256.512178
2017-10-25,255.32,105617696.0,318605.0,255.053374
2017-10-26,255.48,73883274.0,178426.0,255.853633
2017-10-27,257.6895,88712939.0,230795.0,257.311081
2017-10-30,256.8,56131252.0,178942.0,256.945325
2017-10-31,257.12,63065793.0,162730.0,257.181536
2017-11-01,257.5,55081842.0,193086.0,257.762896
2017-11-02,257.62,57278036.0,217330.0,257.171395
2017-11-03,258.45,62027558.0,189608.0,258.093981
2017-11-06,258.81,51061263.0,130418.0,258.741792
2017-11-07,258.7,58866834.0,170176.0,258.643934
2017-11-08,259.11,51582467.0,160009.0,258.795926
2017-11-09,258.1908,96424777.0,349620.0,257.613556
2017-11-10,258.1,61716318.0,176542.0,257.898547
2017-11-13,258.34,51217198.0,149076.0,258.128099
2017-11-14,257.75,62394534.0,204505.0,257.462442
2017-11-15,256.42,83428078.0,257048.0,256.528288
2017-11-16,258.54,76418542.0,233018.0,258.431348
2017-11-17,257.87,78134634.0,194179.0,258.096032
2017-11-20,258.28,48775814.0,155461.0,258.252711
2017-11-21,259.93,72962457.0,204342.0,259.875655
2017-11-22,259.79,45834266.0,144666.0,259.853605
2017-11-24,260.37,29003902.0,84307.0,260.343864
2017-11-27,260.23,54402661.0,147055.0,260.361472
2017-11-28,262.83,100665593.0,281188.0,261.941464
2017-11-29,262.73,79101707.0,250860.0,262.79605
2017-11-30,264.87,131731800.0,379517.0,264.835125
2017-12-01,264.46,165583460.0,628606.0,263.564426
2017-12-04,264.11,96851205.0,335670.0,265.481353
2017-12-05,263.2,79742291.0,280508.0,263.974221
2017-12-06,263.23,84117737.0,207319.0,263.251205
2017-12-07,264.04,83910926.0,193169.0,263.932661
2017-12-08,265.48,78575790.0,187961.0,265.198337
2017-12-11,266.34,84179443.0,177381.0,266.000505
2017-12-12,266.8,86435143.0,225000.0,266.942942
2017-12-13,266.74,105029384.0,230518.0,267.145112
2017-12-14,265.69,102357602.0,270145.0,266.331198
2017-12-15,266.53,144850419.0,264900.0,266.410218
2017-12-18,268.23,85137172.0,226895.0,268.297621
2017-12-19,267.25,84904033.0,225065.0,267.573766
2017-12-20,267.1,77665965.0,215968.0,267.27917
2017-12-21,267.54,69160260.0,182247.0,267.803586
2017-12-22,267.49,81741973.0,177156.0,267.367027
2017-12-26,267.15,46524083.0,142202.0,267.149829
2017-12-27,267.35,60072678.0,174032.0,267.343562
2017-12-28,267.86,46221034.0,120862.0,267.673209
2017-12-29,266.94,100200244.0,208392.0,267.389206
2018-01-02,268.77,87974830.0,233353.0,268.260115
2018-01-03,270.47,92414326.0,233671.0,270.096731
2018-01-04,271.57,85277552.0,206549.0,271.697759
2018-01-05,273.4,88073906.0,208023.0,272.938192
2018-01-08,273.91,64945938.0,150232.0,273.776465
2018-01-09,274.53,58485720.0,186071.0,274.68277
2018-01-10,274.08,70699507.0,209103.0,273.861997
2018-01-11,276.09,64026406.0,188736.0,275.505816
2018-01-12,277.94,92919614.0,269708.0,277.526316
2018-01-16,277.06,110515722.0,342984.0,278.086177
2018-01-17,279.61,116747453.0,262690.0,278.964289
